websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Red,200-1274,Glossy - Red,Master,200-1274,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1274.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1274_install.jpg,60.00,Roll,1,1,Contemporary,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Gold Walnut,200-1317,Gold Walnut,Master,200-1317,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1317.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Japanese Elm,200-1604,Japanese Elm,Master,200-1604,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1604.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Walnut,200-1682,Walnut,Master,200-1682,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1682.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Royal Blue,200-1687,Glossy - Royal Blue,Master,200-1687,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1687.jpg,,60.00,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Blackwood,200-1700,Blackwood,Master,200-1700,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1700.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1700_install.jpg,60.00,Roll,1,1,Faux Finish,"Brown, Black",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Green,200-1728,Matte - Green,Master,200-1728,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1728.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1728_install.jpg,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Bordeaux,200-1829,Matte - Bordeaux,Master,200-1829,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1829.jpg,,60.00,Roll,1,1,Contemporary,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Walnut,200-1844,Walnut,Master,200-1844,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1844.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Whitewood,200-1899,Whitewood,Master,200-1899,,"wood, wood grain, vaneer, white washed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1899.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1899_install.jpg,60.00,Roll,1,1,Faux Finish,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Gold Havana,200-1920,Glossy - Gold Havana,Master,200-1920,,"leather, contact paper",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1920.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1920_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - Black,200-1923,Leather - Black,Master,200-1923,,"leather, contact paper, luxury, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1923.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1923_install.jpg,60.00,Roll,1,1,Faux Finish,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Lilac,200-1974,Glossy - Lilac,Master,200-1974,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1974.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1974_install.jpg,60.00,Roll,1,1,Contemporary,Purple,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy -  Grey,200-1987,Glossy -  Grey,Master,200-1987,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1987.jpg,,60.00,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Pink,200-1988,Glossy - Pink,Master,200-1988,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1988.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1988_install.jpg,60.00,Roll,1,1,Contemporary,Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Yellow,200-1989,Glossy - Yellow,Master,200-1989,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1989.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1989_install.jpg,60.00,Roll,1,1,Contemporary,Yellow,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Aqua,200-1993,Glossy - Aqua,Master,200-1993,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1993.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1993_install.jpg,60.00,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Sky Blue,200-1994,Glossy - Sky Blue,Master,200-1994,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1994.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1994_install.jpg,60.00,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Green Apple,200-1995,Glossy - Green Apple,Master,200-1995,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1995.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-1995_install.jpg,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Jaffa,200-2000,Matte - Jaffa,Master,200-2000,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2000.jpg,,60.00,Roll,1,1,Contemporary,Orange,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Magenta,200-2002,Matte - Magenta,Master,200-2002,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2002.jpg,,60.00,Roll,1,1,Contemporary,Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Grey,200-2019,Matte - Grey,Master,200-2019,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2019.jpg,,60.00,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Light Grey,200-2020,Matte - Light Grey,Master,200-2020,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2020.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2020_install.jpg,60.00,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pitti - Red,200-2058,Pitti - Red,Master,200-2058,,"fleur-de-lis, fleur-de-lys, french",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2058.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2058_install.jpg,60.00,Roll,1,1,Traditional,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pitti - Brown,200-2060,Pitti - Brown,Master,200-2060,,"fleur-de-lis, fleur-de-lys, french",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2060.jpg,,60.00,Roll,1,1,Traditional,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Brick,200-2158,Brick,Master,200-2158,,"brick, stone, wall",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2158.jpg,,60.00,Roll,1,1,Faux Finish,"Brown, Red",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Textile,200-2162,Textile,Master,200-2162,,"textile, fabric, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2162.jpg,,60.00,Roll,1,1,Faux Finish,"Beige, Neutral",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Bright Oak,200-2163,Bright Oak,Master,200-2163,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2163.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2163_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rustic Oak,200-2165,Rustic Oak,Master,200-2165,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2165.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2165_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Light Beige,200-2202,Matte - Light Beige,Master,200-2202,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2202.jpg,,60.00,Roll,1,1,Contemporary,Beige ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Natural,200-2214,Glossy - Natural,Master,200-2214,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2214.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2214_install.jpg,60.00,Roll,1,1,Contemporary,Cream,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Japanese Oak,200-2223,Japanese Oak,Master,200-2223,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2223.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Dark Mahogany,200-2227,Dark Mahogany,Master,200-2227,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2227.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,White Ash,200-2228,White Ash,Master,200-2228,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2228.jpg,,60.00,Roll,1,1,Faux Finish,Off-White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Cherry,200-2231,Cherry,Master,200-2231,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2231.jpg,,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Dark Maroon,200-2234,Dark Maroon,Master,200-2234,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2234.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Cottage Pine,200-2236,Cottage Pine,Master,200-2236,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2236.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - White,200-2254,Marble - White,Master,200-2254,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2254.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2254_install.jpg,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - Grey,200-2256,Marble - Grey,Master,200-2256,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2256.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2256_install.jpg,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Segovia,200-2262,Segovia,Master,200-2262,,"cork, faux",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2262.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2262_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Romantic,200-2403,Romantic,Master,200-2403,,"flower, floral, feminine, daisy",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2403.jpg,,60.00,Roll,1,1,Botanical,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Green,200-2423,Glossy - Green,Master,200-2423,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2423.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2423_install.jpg,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Cortes - Brown,200-2455,Cortes - Brown,Master,200-2455,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2455.jpg,,60.00,Roll,1,1,Faux Finish,"Beige, White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Cortes - Blue,200-2456,Cortes - Blue,Master,200-2456,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2456.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2456_install.jpg,60.00,Roll,1,1,Faux Finish,"White, Grey",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - Green,200-2457,Marble - Green,Master,200-2457,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2457.jpg,,60.00,Roll,1,1,Faux Finish,"Green, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pitti - Green,200-2471,Pitti - Green,Master,200-2471,,"fleur-de-lis, fleur-de-lys, french",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2471.jpg,,60.00,Roll,1,1,Traditional,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sunflor,200-2494,Sunflor,Master,200-2494,,"flower, flowers, floral, country",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2494.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2494_install.jpg,60.00,Roll,1,1,Botanical,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
