websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards ,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT111,CT111,CT111,Master,CT111,,"grid, textile, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-111.jpg,,54.00,Roll,1,1,"Textural, Geometric, Faux Finish",Grey,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT112,CT112,CT112,Master,CT112,,"grid, textile, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-112.jpg,,54.00,Roll,1,1,"Textural, Geometric, Faux Finish",Brown,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT113,CT113,CT113,Master,CT113,,"grid, textile, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-113.jpg,,54.00,Roll,1,1,"Textural, Geometric, Faux Finish",Off-White,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT114,CT114,CT114,Master,CT114,,"dots, grid, circle",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-114.jpg,,54.00,Roll,1,1,"Textural, Abstract, Geometric",White,,Paper,27.55,11,,,,,0.4,0.4,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT115,CT115,CT115,Master,CT115,,"dots, grid, circle",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-115.jpg,,54.00,Roll,1,1,"Textural, Abstract, Geometric",Cream,,Paper,27.55,11,,,,,0.4,0.4,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT116,CT116,CT116,Master,CT116,,"dots, grid, circle",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-116.jpg,,54.00,Roll,1,1,"Textural, Abstract, Geometric",Grey,,Paper,27.55,11,,,,,0.4,0.4,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT117,CT117,CT117,Master,CT117,,"fiber, scratch, scratcheas, geometric, abstract",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-117.jpg,,54.00,Roll,1,1,"Textural, Abstract,",Cream,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT118,CT118,CT118,Master,CT118,,"fiber, scratch, scratcheas, geometric, abstract",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-118.jpg,,54.00,Roll,1,1,"Textural, Abstract,",Neutral,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT119,CT119,CT119,Master,CT119,,"fiber, scratch, scratcheas, geometric, abstract",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-119.jpg,,54.00,Roll,1,1,"Textural, Abstract,",Grey,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT120,CT120,CT120,Master,CT120,,"stucco, sandstone, beads, sandpaper, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-120.jpg,,54.00,Roll,1,1,"Textural, Faux Finish",Cream ,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT121,CT121,CT121,Master,CT121,,"stucco, sandstone, beads, sandpaper, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-121.jpg,,54.00,Roll,1,1,"Textural, Faux Finish",Beige,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT122,CT122,CT122,Master,CT122,,"stucco, sandstone, beads, sandpaper, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-122.jpg,,54.00,Roll,1,1,"Textural, Faux Finish",Black,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT123,CT123,CT123,Master,CT123,,"moire, stripe, wave, gradient, fade, dimensions, fold, folds, wavy",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-123.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-123_install.jpg,54.00,Roll,1,1,"Textural, Abstract",Cream,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT124,CT124,CT124,Master,CT124,,"moire, stripe, wave, gradient, fade, dimensions, fold, folds, wavy",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-124.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-124_install.jpg,54.00,Roll,1,1,"Textural, Abstract",Silver,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT125,CT125,CT125,Master,CT125,,"moire, stripe, wave, gradient, fade, dimensions, fold, folds, wavy",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-125.jpg,,54.00,Roll,1,1,"Textural, Abstract",Gold,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT126,CT126,CT126,Master,CT126,,"starburst, zig zag, radiate, geometry",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-126.jpg,,54.00,Roll,1,1,"Textural, Geometric",Silver,,Paper,27.55,11,,,,,27.55,12.6,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT127,CT127,CT127,Master,CT127,,"starburst, zig zag, radiate, geometry",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-127.jpg,,54.00,Roll,1,1,"Textural, Geometric",Bronze,,Paper,27.55,11,,,,,27.55,12.6,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT128,CT128,CT128,Master,CT128,,"starburst, zig zag, radiate, geometry",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-128.jpg,,54.00,Roll,1,1,"Textural, Geometric","Silver, Neutral",,Paper,27.55,11,,,,,27.55,12.6,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT129,CT129,CT129,Master,CT129,,"mottled, stucco, concrete, plaster",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-129.jpg,,54.00,Roll,1,1,"Textural, Faux Finish",Grey,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT130,CT130,CT130,Master,CT130,,"mottled, stucco, concrete, plaster",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-130.jpg,,54.00,Roll,1,1,"Textural, Faux Finish","Beige, Cream",,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT131,CT131,CT131,Master,CT131,,"mottled, stucco, concrete, plaster",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-131.jpg,,54.00,Roll,1,1,"Textural, Faux Finish",White,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT132,CT132,CT132,Master,CT132,,"wavy, zig zag, tear drop, feathers, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-132.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-132_install.jpg,54.00,Roll,1,1,"Textural, Retro + Vintage",Cream,,Paper,27.55,11,,,,,9.25,25.2,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT133,CT133,CT133,Master,CT133,,"wavy, zig zag, tear drop, feathers, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-133.jpg,,54.00,Roll,1,1,"Textural, Retro + Vintage","Brown, ",,Paper,27.55,11,,,,,9.25,25.2,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT134,CT134,CT134,Master,CT134,,"wavy, zig zag, tear drop, feathers, retro",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-134.jpg,,54.00,Roll,1,1,"Textural, Retro + Vintage",Bronze,,Paper,27.55,11,,,,,9.25,25.2,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT135,CT135,CT135,Master,CT135,,"snake skin, reptile",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-135.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-135_install.jpg,54.00,Roll,1,1,"Textural, Animalia, ",Off-White,,Paper,27.55,11,,,,,7,0.375,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT136,CT136,CT136,Master,CT136,,"snake skin, reptile",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-136.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-136_install.jpg,54.00,Roll,1,1,"Textural, Animalia, ",Bronze,,Paper,27.55,11,,,,,7,0.375,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT137,CT137,CT137,Master,CT137,,"snake skin, reptile",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-137.jpg,,54.00,Roll,1,1,"Textural, Animalia, ",Silver,,Paper,27.55,11,,,,,7,0.375,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT138,CT138,CT138,Master,CT138,,"wavy, strie, striation, stripes",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-138.jpg,,54.00,Roll,1,1,"Textural, Abstract",Neutral,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT139,CT139,CT139,Master,CT139,,"wavy, strie, striation, stripes",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-139.jpg,,54.00,Roll,1,1,"Textural, Abstract",Cream,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT140,CT140,CT140,Master,CT140,,"wavy, strie, striation, stripes",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-140.jpg,,54.00,Roll,1,1,"Textural, Abstract",White,,Paper,27.55,11,,,,,,,Free Match,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT141,CT141,CT141,Master,CT141,,"wrinkles, wrinkled, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-141.jpg,,54.00,Roll,1,1,"Textural, Abstract",Grey,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT142,CT142,CT142,Master,CT142,,"wrinkles, wrinkled, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-142.jpg,,54.00,Roll,1,1,"Textural, Abstract",Off-White,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT143,CT143,CT143,Master,CT143,,"wrinkles, wrinkled, mottled",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-143.jpg,,54.00,Roll,1,1,"Textural, Abstract",Cream,,Paper,27.55,11,,,,,27.55,25.2,Half Drop,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT144,CT144,CT144,Master,CT144,,"swirl, deco, art deco, spiral, geometry",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-144.jpg,,54.00,Roll,1,1,"Textural, Geometric, Art Deco",Black,,Paper,27.55,11,,,,,27.55,25.2,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
A,Marburg,3-6 weeks,Specialty,Textured,Contemporary Textures,CT145,CT145,CT145,Master,CT145,,"swirl, deco, art deco, spiral, geometry",https://s3-us-west-2.amazonaws.com/astek-product-images/Contemporary_Textures/CT-145.jpg,,54.00,Roll,1,1,"Textural, Geometric, Art Deco",White,,Paper,27.55,11,,,,,27.55,25.2,Straight,,11,Paste the Wall,Strippable,Extra Washable,Very Good,Class A,,,No
