websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Panoramic Images,Digital,Murals,Urbana,Las Vegas,124183,Las Vegas,Master,124183,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Building Structure, City, Cityscape, Clark County, Color Image, High Angle View, Illuminated, Las Vegas, Modern, Nevada, Night, No People, Outdoors, Travel Destinations, Urban Scene, USA",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/124183_Las_Vegas_LASVEGAS.jpg,,6.50,Square Foot,1,1,Photographic,"Orange, Multi",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Seattle,127226,Seattle,Master,127226,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Building Exterior, City, Color Image, Famous Place, Illuminated, International Landmark, King County, Modern, Night, No People, Observation Point, Outdoors, Seattle, Sky, Skyscraper, Space Needle, Tower, Travel Destinations, USA, Washington State",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/127226_Seattle_SEATTLE.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Los Angeles at Night,129401,Los Angeles at Night,Master,129401,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Building Exterior, California, City, City Of Los Angeles, Cityscape, Color Image, Crowded, High Angle View, Hollywood Hills, Illuminated, Long Exposure, Los Angeles County, Night, No People, Outdoors, Sky, Urban Scene, USA",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/129401_Los_Angeles_at_Night_LOSANGELESATNIGHT.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Minneapolis,130053,Minneapolis,Master,130053,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Bridge, Building Exterior, City, Color Image, Hennepin County, Illuminated, Minneapolis, Minnesota, Mississippi River, Night, No People, North America, Outdoors, Reflection, Skyscraper, Tall, Travel Destinations, Urban Scene, USA, Waterfront",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/130053_Minneapolis_MINNEAPOLIS.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Birmingham,130082,Birmingham,Master,130082,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, Alabama, Architecture, Birmingham, Building Exterior, City, Color Image, Dusk, Evening, High Angle View, Illuminated, Jefferson County, No People, Outdoors, Skyscraper, Sunset, Tree, Urban Scene, USA, Vulcan Park",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/130082_Birmingham_BIRMINGHAM.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Stockholm,134264,Stockholm,Master,134264,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Bridge, Building Exterior, Capital Cities, City, Cityscape, Day, Famous Place, High Angle View, Lake Malaren, No People, Outdoors, Stockholm, Sweden, Tourism, Travel Destinations, Urban Scene, Waterfront",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/134264_Stockholm_STOCKHOLM.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Manhattan Skyline,134295,Manhattan Skyline,Master,134295,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Blue, Building Structure, Building Exterior, Color Image, Illuminated, Brevard, New York, Nobody, Outdoors, Reflection, Sky, Skyline, Urban Scene, USA, North America, West Side, Cityscape, Skyscraper, Dusk, Capital Cities, City Life, City Location, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/134295_Manhattan_Skyline_MANHATTANSKYLINE.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Brooklyn,134443,Brooklyn,Master,134443,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Brooklyn, Brooklyn Bridge, Building Exterior, Color Image, Connection, Downtown District, Dusk, East River, Evening, Famous Place, Illuminated, International Landmark, Manhattan, New York City, New York State, No People, Outdoors, Pink, Reflection, Sky, Skyline, Skyscraper, Sunset, Suspension Bridge, Travel Destinations, Urban Scene, USA, Waterfront",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/134443_Brooklyn_BROOKLYN.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,"Brooklyn Bridge, NYC",139965,"Brooklyn Bridge, NYC",Master,139965,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Brooklyn, Building Exterior, City, Cityscape, Color Image, Day, East River, Lower Manhattan, Manhattan, New York City, New York State, No People, Outdoors, Skyline, Skyscraper, Tall, Tower, Urban Scene, USA",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/139965_Brooklyn_Bridge_NYC_BROOKLYNBRIDGENYC.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Downtown NYC,149219,Downtown NYC,Master,149219,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Building Exterior, City, Cityscape, Color Image, Downtown District, Dusk, Evening, Harbor, Illuminated, Manhattan, Modern, New York City, New York State, No People, Office Building, Outdoors, Sky, Skyline, Skyscraper, Tourism, Travel Destinations, Urban Scene, USA, Waterfront",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/149219_Downtown_NYC_DOWNTOWNNYC.jpg,,6.50,Square Foot,1,1,Photographic,"Purple, Pink",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,"Morning in San Francisco, B&W",152055,"Morning in San Francisco, B&W",Master,152055,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Black and White, Apartment, Architectural Feature, Building Exterior, Building Structure, California, City, Closed, Day, Morning, Nobody, Outdoors, San Francisco, Street Lamp, Urban Scene, USA, Window, Architecture, City Location, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/152055_Morning_in_San_Francisco_B_W_MORNINGINSANFRANCISCOBW.jpg,,6.50,Square Foot,1,1,Photographic,"Grey, Black and White",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Boston at Night,204373,Boston at Night,Master,204373,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, Black And White, Boston, Building Structure, Building Exterior, Illuminated, Massachusetts, Moon, Nobody, Outdoors, Panoramic, Urban Scene, USA, North America, Water, Skyline, Skyscraper, Cityscape, City Life, City Location, Travel, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/204373_Boston_at_Night_BOSTONATNIGHT.jpg,,6.50,Square Foot,1,1,Photographic,"Grey, Black and White",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Milan,22994,Milan,Master,22994,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Arch, Blurred Motion, Building Exterior, Building Structure, Cafe, Ceiling, Color Image, Day, Europe, Floor, Galleria Vittorio Emanuele Ii, Glass, Italy, Large Group Of People, Mediterranean Countries, Milan, Outdoors, Reflection, Shopping, Shopping Mall, Standing, Store, Tourist, Urban Scene, Architecture, Capital Cities, City Location, Consumerism, Entertainment, Tourism, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/22994_Milan_MILAN.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Chicago,30597,Chicago,Master,30597,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, USA, Chicago, Lake Michigan, overcast, Illinois, IL, skyline, city, overview, urban, metropolis, city center, downtown, financial district, finance, cityscape, financial, metropolitan, offices, high rises, highrises, buildings, exterior, architecture, 20th Century, lake, day, daytime, lakefront, hazy, haze, pollution, polluted, lakeshore, shoreline, shore, midwest, from above, looking down, nobody",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/30597_Chicago_CHICAGO.jpg,,6.50,Square Foot,1,1,Photographic,Neutral,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Paris,32559,Paris,Master,32559,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Paris, France, sunset, pink sky, bridge, river, Eiffel Tower, Tower, structure, ironwork, twilight, evening, Europe, Seine River, street lights, lights, span, connect across, across, cityscape, city",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/32559_Paris_PARIS.jpg,,6.50,Square Foot,1,1,Photographic,Pink,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,San Francisco,32812,San Francisco,Master,32812,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Bay Bridge, San Francisco, California, CA, USA, afternoon, orange, pink, buildings, city, cityscape, nobody, bridge, connect, connection, connecting, span, spanning, structure, support, joining, join, urban, metropolis, downtown, city center, metropolitan, skyline, overview, financial district, finance, financial, offices, high rises, highrises, overpass, bridging, travel, transport, transportation, journey, transit, West",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/32812_San_Francisco_SANFRANCISCO.jpg,,6.50,Square Foot,1,1,Photographic,"Orange, Pink",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Salt Lake City,38771,Salt Lake City,Master,38771,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, skyline, City, cityscape, urban, sprawl, Capitol Building, aerial, overview, streets, sprawling, metropolitan, grid, capital, metropolis, buildings, twilight, evening, purple, sundown, nightfall, Dusk, mountain, mountain range, mountains, valley, Wasatch Mts, Wasatch Mountains, Wasatch Mountain Range, Wasatch Range, USA, UT, Utah",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/38771_Salt_Lake_City_SALTLAKECITY.jpg,,6.50,Square Foot,1,1,Photographic,"Purple, Blue",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,"Tower Bridge, London",42203,"Tower Bridge, London",Master,42203,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Europe, dusk, Tower Bridge, Bridge, London, England, River, Thames River, urban, city, historic, skyline, cityscape, boat, waterway, travel, tourist destination, tourist attraction, twilight, building, sundown, evening, eventide, riverside, span, connect, office buildings, exterior architecture, architecture, join, Great Britain, Thames, tower, towers",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/42203_Tower_Bridge_London_TOWERBRIDGELONDON.jpg,,6.50,Square Foot,1,1,Photographic,Purple,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Lisbon,43546,Lisbon,Master,43546,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Bridge, Building Structure, Castle, Cityscape, Color Image, Europe, High Angle View, House, Illuminated, Light, Lisbon, Mediterranean Countries, Mountain, Night, Nobody, Outdoors, Portugal, Rooftop, Suspension Bridge, Town, Urban Scene, Capital Cities, City Location, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/43546_Lisbon_LISBON.jpg,,6.50,Square Foot,1,1,Photographic,Purple,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Los Angeles at Dusk,43996,Los Angeles at Dusk,Master,43996,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Sunset, twilight, dusk, golden, reflection, urban, metropolis, metropolitan, sundown, sprawl, sprawling, buildings, business, businesses, corporate, high rises, high-rise, skyscrapers, skyscraper, vast, overview, aerial, streets, crowded, Skyline, city, cityscape, USA, California, CA, LA",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/43996_Los_Angeles_at_Dusk_LOSANGELESATDUSK.jpg,,6.50,Square Foot,1,1,Photographic,"Multi, Purple",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,DTLA,44959,DTLA,Master,44959,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Building Exterior, Building Structure, California, City, Cityscape, Cloud, Color Image, Day, Downtown, Dusk, Financial Building, High Angle View, Horizon, Los Angeles, Mountain Range, Nobody, Outdoors, Sky, Skyline, Skyscraper, Sunlight, Urban Scene, USA, North America, Vast, Architecture, City Location, Travel Destinations",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/44959_DTLA_DTLA.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Chicago,45796,Chicago,Master,45796,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Architecture, Building Exterior, Chicago, City, City Location, Cityscape, Clear Sky, Cook County, Illinois, Lake, Lincoln Park, Metropolis, Office Building, Park, Skyline, Skyscraper, Travel Destinations, Tree, Urban Scene, USA, Water, Color Image, Day, Hancock Building, Lake Michigan, No People, Outdoors, Sears Tower, Sunlight, Tower, Building Structure, Built Structure",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/45796_Chicago_CHICAGO.jpg,,6.50,Square Foot,1,1,Photographic,Multi,Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Panoramic Images,Digital,Murals,Urbana,Tokyo,4837,Tokyo,Master,4837,Scaled to fit your wall. Some cropping may occur.,"Photography, Horizontal, panoramic, panorama, Tokyo, Japan, Asia, night, nighttime, evening, dusk, city, urban, crowded, megacity, after dark, cityscape, overview, skyline, metropolis, downtown, city center, financial district, finance, financial, metropolitan, offices, high rises, highrises, buildings",https://s3-us-west-2.amazonaws.com/astek-product-images/Urbana/4837_Tokyo_TOKYO.jpg,,6.50,Square Foot,1,1,Photographic,"Black, Multi, Pink",Paper,,,,,,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
