websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,"Studio, Murals",Surface,Melrose,AD203,Beach,Color Way,AD203-2,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD203-2_Melrose_BEACH.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ","Brown, Beige",Topeka,woven,,,,,,,159.25,87.333,Straight,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Melrose,AD203,Warm Grey,Color Way,AD203-3,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD203-3_Melrose_WARMGREY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD203-3_Melrose_WARMGREY_install.jpg,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Grey,Topeka,woven,,,,,,,159.25,87.333,Straight,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Hyperion,AD204,Anchor,Color Way,AD204-1,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD204-1_Hyperion_ANCHOR.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD204-1_Hyperion_ANCHOR_install.jpg,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Neutral,Sandstone,woven,,,,,,,152.25,68.361,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Hyperion,AD204,Tawny,Color Way,AD204-2,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD204-2_Hyperion_TAWNY.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ","Brown, Bronze",Sandstone,woven,,,,,,,152.25,68.361,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Hyperion,AD204,Weathered,Color Way,AD204-3,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD204-3_Hyperion_WEATHERED.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Neutral,Sandstone,woven,,,,,,,152.25,68.361,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Mulholland,AD205,Haze,Color Way,AD205-1,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD205-1_Mulholland_HAZE.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Grey,Sonora,woven,,,173.275,114.833,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Mulholland,AD205,Oxide,Color Way,AD205-2,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD205-2_Mulholland_OXIDE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD205-2_Mulholland_OXIDE_install.jpg,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ","Green, Purple, Blue",Sonora,woven,,,173.275,114.833,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Mulholland,AD205,Citron,Color Way,AD205-3,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD205-3_Mulholland_CITRON.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Yellow,Sonora,woven,,,173.275,114.833,,,,,Mural,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Topanga,AD206,Walnut,Color Way,AD206-1,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD206-1_Topanga_WALNUT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD206-1_Topanga_WALNUT_install.jpg,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Black and White,Topeka,woven,,,,,,,142.225,114,Straight,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Topanga,AD206,Citron,Color Way,AD206-2,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD206-2_Topanga_CITRON.jpg,,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Brown,Topeka,woven,,,,,,,142.225,114,Straight,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,"Studio, Murals",Surface,Topanga,AD206,Pine,Color Way,AD206-3,,"photographic, textural, faux, urban, texture, city, grungy, textural",https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD206-3_Topanga_PINE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Surface/AD206-3_Topanga_PINE_install.jpg,7.00,Square Foot,1,1,"Textural, Faux Finish, Contemporary, Photographic ",Neutral,Topeka,woven,,,,,,,142.225,114,Straight,,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
